source_id,l,b,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,phot_g_n_obs,phot_g_mean_mag,g,phot_bp_mean_mag,phot_rp_mean_mag,radial_velocity,radial_velocity_error
3375310245540905344,189.91808514424915,1.1124393903332908,92.93839113811725,0.10761401494690608,20.89956934348043,0.09878128081345705,0.2443203800457293,0.1055940270686784,0.036780149524421116,0.20715437693258798,-1.8773835839056754,0.1728927466694493,-0.3176222,0.021215755,-0.35807523,0.39890775,-0.15424195,0.35510576,-0.49401262,0.24039459,0.09186317,-0.2724338,160,17.436697,17.436697,18.313145,16.502697,,
3375241800941117952,189.65983401339514,-0.048837654538916433,91.71822077468795,0.15288266224956007,20.563404976189734,0.13752522829107555,1.3727664938556343,0.15438501705366853,-0.2654983930065569,0.30214186643330154,-2.7493156552864546,0.24500895551658514,-0.32307023,-0.14431868,-0.47647697,0.45539063,-0.18721886,0.3842658,-0.54317623,0.3620047,0.1025661,-0.3946583,149,17.652067,17.652067,18.576164,16.680403,,
3375306431608800896,189.1559794359713,0.5727817974371787,92.0372953167755,0.14164772676661946,21.306010612681675,0.12917049993921273,0.3270063148543938,0.13787921547954848,-0.06346866839613091,0.27258920479642673,-3.21737809312879,0.22562986648423078,-0.29538384,0.055322763,-0.37698928,0.41459784,-0.22749679,0.35942182,-0.48639295,0.16785051,-0.009891735,-0.14659274,139,17.74136,17.74136,18.538677,16.811218,,
3375238502406235136,189.72547639880307,-0.03171854593615044,91.7683373913127,0.049172707424062836,20.514420546444537,0.04457503166526293,0.4222674282876369,0.04978787674777422,0.08047374305378518,0.09592904562600436,-1.8348075935814971,0.07710713830368604,-0.39352536,-0.10052912,-0.48557034,0.49480838,-0.21237636,0.3963644,-0.5648616,0.36906722,0.10427107,-0.4109334,156,15.655814,15.655814,16.454615,14.773343,,
3375299937618268160,189.30566854619946,0.5380118288516229,92.08263752916169,0.060544464799524834,21.15826964108794,0.05948506769691588,0.558280966022725,0.07450159750168457,-0.2573705393185272,0.12362250516936944,-3.043912283380161,0.1131236855590821,-0.019543761,0.13024846,-0.18658227,0.11512636,-0.5052257,-0.014089515,-0.2662417,0.16438167,0.2164245,-0.059472866,127,16.306776,16.306776,17.32928,15.2744255,,
3375340138513012224,189.47340561714998,1.11887558395084,92.71507214654902,0.08835033020878612,21.292374743999236,0.09080184071792359,0.7890096695654166,0.10415894045327868,0.3144432243546747,0.1538772011634435,-2.7357965604019396,0.1317060690658396,-0.5552935,0.34458688,0.033862032,0.24597064,-0.61929345,0.030382648,-0.24849346,0.18280214,0.19497994,-0.3558699,130,16.667835,16.667835,17.204826,15.986153,,
3375231145127483648,189.74054371929967,0.8121486079898961,92.56515613636506,0.14749117710868628,20.910455743745132,0.13403148486468172,-0.02702230952636457,0.1451854215668701,0.3752487394426213,0.283864712655317,-2.202627481898647,0.22654450865737547,-0.17130755,0.037617367,-0.26802182,0.49870688,-0.049086448,0.47206116,-0.41209856,0.36050537,0.06991866,-0.23224635,114,17.449099,17.449099,18.373846,16.404766,,
3375251181149652864,189.5549547865613,0.08367227825450267,91.78728609265028,0.09261259428316632,20.719550047480947,0.08775003413079978,0.6170267547160908,0.11060150919917197,0.4698657105889201,0.18044978776162085,-2.2952705481507305,0.15557831110427933,-0.2619788,0.07077331,-0.25286537,0.2501394,-0.42140996,0.120898545,-0.45139718,0.24827094,0.291271,-0.28744715,141,17.091446,17.091446,18.00725,16.13069,,
3375332712511755008,189.55376216772635,0.9758427456572313,92.62219999912236,0.10877454087724364,21.153024736981948,0.09983648910622998,0.19812318879169744,0.10599539663893848,-0.6459045471962632,0.23439623080222174,-2.8169820841049185,0.21968959930243198,-0.27184397,0.00956238,-0.3178036,0.3541932,-0.16918032,0.32670867,-0.33567843,0.09587634,0.11667689,-0.3589248,123,17.043425,17.043425,18.016537,15.998568,,
3375248501090009728,189.67492205503024,0.3386814303127719,92.08791536041642,0.031618867308592535,20.73868848229822,0.030843642031586842,1.1393611822055298,0.03801047833044654,-0.09473891119720879,0.056348943406178346,-3.1326237987591954,0.045410758174815886,-0.49420094,0.37665716,0.04963917,0.22369096,-0.61148864,0.034354944,-0.2892778,0.12632592,0.21707027,-0.23377319,142,13.993438,13.993438,14.351614,13.462762,,
